Name,F,M,Year
Deacan,0,5,2009
Deacan,0,4,2010
Deacan,0,3,2011
Deacon,0,6,1996
Deacon,0,7,1997
Deacon,0,6,1998
Deacon,0,15,1999
Deacon,0,23,2000
Deacon,0,30,2001
Deacon,0,35,2002
Deacon,0,53,2003
Deacon,0,54,2004
Deacon,0,58,2005
Deacon,0,84,2006
Deacon,0,82,2007
Deacon,0,104,2008
Deacon,0,109,2009
Deacon,0,91,2010
Deacon,0,95,2011
Deagan,0,3,2008
Deagan,0,1,2009
Deagan,0,3,2010
Deaghan,1,0,2010
Deaglan,0,10,1997
Deaglan,0,9,1998
Deaglan,0,10,1999
Deaglan,0,8,2000
Deaglan,0,3,2001
Deaglan,0,10,2002
Deaglan,0,8,2003
Deaglan,0,6,2004
Deaglan,0,5,2005
Deaglan,0,5,2006
Deaglan,0,5,2007
Deaglan,0,4,2011
Deago,0,3,2007
Deah,3,0,2001
Deakan,0,4,2010
Deaken,0,3,2006
Deaken,0,3,2007
Deaken,0,3,2009
Deaken,0,3,2011
Deakin,0,3,2000
Deakin,0,3,2004
Deakin,0,4,2007
Deakin,0,3,2008
Deakin,0,1,2009
Deakin,0,4,2011
Deakon,0,3,2001
Deakon,0,5,2002
Deakon,0,4,2003
Deakon,0,4,2004
Deakon,0,4,2006
Deakon,0,4,2007
Deakon,0,5,2008
Deakon,0,6,2009
Deakon,0,5,2010
Deakon,0,5,2011
Dean,0,719,1996
Dean,0,615,1997
Dean,0,466,1998
Dean,0,395,1999
Dean,0,356,2000
Dean,0,336,2001
Dean,0,281,2002
Dean,0,257,2003
Dean,0,211,2004
Dean,0,186,2005
Dean,0,185,2006
Dean,0,211,2007
Dean,0,205,2008
Dean,0,219,2009
Dean,0,208,2010
Dean,0,140,2011
Deana,10,0,1996
Deana,19,0,1997
Deana,15,0,1998
Deana,14,0,1999
Deana,7,0,2000
Deana,9,0,2001
Deana,11,0,2002
Deana,4,0,2003
Deana,4,0,2004
Deana,3,0,2005
Deana,3,0,2006
Deana,4,0,2007
Deana,4,0,2008
Deana,4,0,2010
Deana,3,0,2011
Deandra,3,0,1998
Deandra,4,0,2004
Deandra,3,0,2011
Deandre,0,3,1998
Deandre,0,4,1999
Deandre,0,7,2000
Deandre,0,7,2001
Deandre,0,11,2002
Deandre,0,11,2003
Deandre,0,4,2004
Deandre,0,5,2005
Deandre,0,8,2007
Deandre,0,4,2008
Deandre,0,6,2009
Deandre,0,8,2010
Deane,0,11,1996
Deane,0,8,1997
Deane,0,7,1998
Deane,0,3,2006
Deane,0,3,2007
Deangelo,0,4,2006
Deangelo,0,5,2008
Deanna,202,0,1996
Deanna,173,0,1997
Deanna,126,0,1998
Deanna,118,0,1999
Deanna,100,0,2000
Deanna,62,0,2001
Deanna,51,0,2002
Deanna,76,0,2003
Deanna,43,0,2004
Deanna,27,0,2005
Deanna,27,0,2006
Deanna,41,0,2007
Deanna,39,0,2008
Deanna,31,0,2009
Deanna,21,0,2010
Deanna,21,0,2011
Deanna-marie,3,0,1997
Deanne,21,0,1996
Deanne,20,0,1997
Deanne,22,0,1998
Deanne,18,0,1999
Deanne,8,0,2000
Deanne,7,0,2001
Deanne,8,0,2002
Deanne,11,0,2003
Deanne,7,0,2004
Deanne,4,0,2005
Deanne,6,0,2006
Deanne,7,0,2007
Deanne,5,0,2008
Deanne,4,0,2009
Deanne,4,0,2010
Deano,0,3,2005
Deano,0,8,2006
Deano,0,18,2007
Deano,0,3,2009
Deano,0,5,2010
Deano,0,4,2011
Dearbhail,6,0,1997
Dearbhail,10,0,1998
Dearbhail,4,0,1999
Dearbhail,6,0,2000
Dearbhail,5,0,2001
Dearbhail,3,0,2002
Dearbhail,3,0,2004
Dearbhail,7,0,2005
Dearbhail,3,0,2007
Dearbhaile,6,0,1997
Dearbhaile,6,0,1998
Dearbhaile,4,0,2003
Dearbhaile,6,0,2010
Dearbhaile,3,0,2011
Dearbhl,4,0,2001
Dearbhla,23,0,1997
Dearbhla,26,0,1998
Dearbhla,22,0,1999
Dearbhla,14,0,2000
Dearbhla,19,0,2001
Dearbhla,16,0,2002
Dearbhla,18,0,2003
Dearbhla,19,0,2004
Dearbhla,15,0,2005
Dearbhla,18,0,2006
Dearbhla,19,0,2007
Dearbhla,16,0,2008
Dearbhla,8,0,2009
Dearbhla,5,0,2010
Dearbhla,12,0,2011
Deba,3,0,2010
Debora,4,0,2000
Debora,4,0,2001
Debora,6,0,2006
Debora,3,0,2007
Debora,7,0,2008
Debora,5,0,2009
Debora,6,0,2010
Debora,6,0,2011
Deborah,118,0,1996
Deborah,119,0,1997
Deborah,92,0,1998
Deborah,78,0,1999
Deborah,79,0,2000
Deborah,81,0,2001
Deborah,88,0,2002
Deborah,93,0,2003
Deborah,81,0,2004
Deborah,108,0,2005
Deborah,101,0,2006
Deborah,100,0,2007
Deborah,111,0,2008
Deborah,95,0,2009
Deborah,66,0,2010
Deborah,84,0,2011
Debra,13,0,1996
Debra,11,0,1997
Debra,13,0,1998
Debra,7,0,1999
Debra,4,0,2000
Debra,7,0,2001
Debra,3,0,2002
Debra,5,0,2003
Debra,4,0,2006
Debra,3,0,2008
Debra,4,0,2010
Debrah,3,0,2005
Debrah,3,0,2007
Decca,3,0,2011
Dechlan,0,4,2001
Decklan,0,5,1996
Decklan,0,3,1997
Decklan,0,4,1998
Decklan,0,3,1999
Decklan,0,6,2001
Decklan,0,3,2008
Deckland,0,3,1998
Declan,0,680,1996
Declan,0,1000,1997
Declan,0,718,1998
Declan,0,806,1999
Declan,0,834,2000
Declan,0,762,2001
Declan,0,632,2002
Declan,0,637,2003
Declan,0,638,2004
Declan,0,530,2005
Declan,0,465,2006
Declan,0,465,2007
Declan,0,482,2008
Declan,0,515,2009
Declan,0,544,2010
Declan,0,406,2011
Declan-james,0,4,2011
Declan-junior,0,1,2010
Decland,0,4,1996
Decland,0,9,1997
Decland,0,4,1998
Decland,0,7,1999
Decland,0,5,2000
Decland,0,4,2001
Decland,0,4,2003
Decland,0,3,2011
Declen,0,3,1996
Declen,0,3,1998
Declen,0,3,2002
Declen,0,3,2005
Declen,0,3,2010
Declin,0,1,2009
Declyn,0,5,1998
Declyn,0,3,2000
Declyn,0,4,2002
Declyn,0,4,2004
Declyn,0,4,2005
Declyn,0,3,2007
Declyn,0,6,2008
Declyn,0,7,2009
Declyn,0,9,2010
Dedan,0,3,2005
Dee-jay,0,3,2011
Deea,3,0,2011
Deeanna,5,0,1996
Deeanna,5,0,1999
Deeanna,3,0,2003
Deeanna,1,0,2010
Deeba,3,0,2005
Deeba,4,0,2009
Deeba,3,0,2010
Deegan,0,4,2001
Deegan,0,5,2002
Deegan,0,3,2003
Deegan,0,3,2005
Deegan,0,5,2006
Deegan,0,6,2007
Deegan,0,7,2008
Deegan,0,1,2009
Deegan,0,9,2010
Deegan,0,5,2011
Deehan,0,3,2010
Deejay,0,4,1996
Deejay,0,3,2007
Deejay,0,6,2009
Deejay,0,7,2010
Deejay,0,6,2011
Deeksha,3,0,2002
Deeksha,3,0,2005
Deeksha,3,0,2007
Deeksha,4,0,2010
Deeksha,4,0,2011
Deelan,0,3,1996
Deelan,0,3,2005
Deelan,0,3,2007
Deema,3,0,2000
Deema,5,0,2004
Deema,3,0,2005
Deema,4,0,2007
Deema,7,0,2008
Deema,3,0,2009
Deema,4,0,2011
Deemah,1,0,2010
Deena,12,0,1996
Deena,10,0,1997
Deena,15,0,1998
Deena,8,0,1999
Deena,12,0,2000
Deena,14,0,2001
Deena,16,0,2002
Deena,10,0,2003
Deena,3,0,2004
Deena,10,0,2005
Deena,7,0,2006
Deena,14,0,2007
Deena,7,0,2008
Deena,10,0,2009
Deena,9,0,2010
Deena,15,0,2011
Deenah,3,0,2004
Deenah,6,0,2006
Deenah,6,0,2008
Deenah,5,0,2009
Deep,0,6,1996
Deep,0,7,1998
Deep,0,4,1999
Deep,0,8,2000
Deep,0,4,2001
Deep,0,5,2003
Deep,0,3,2004
Deep,0,3,2005
Deep,0,9,2006
Deep,0,3,2007
Deep,0,5,2008
Deep,0,6,2009
Deep,0,8,2010
Deep,0,7,2011
Deepa,4,0,1996
Deepa,9,0,1997
Deepa,5,0,1999
Deepa,3,0,2001
Deepa,4,0,2002
Deepa,3,0,2004
Deepak,0,6,1996
Deepak,0,9,1997
Deepak,0,8,1998
Deepak,0,9,1999
Deepak,0,7,2000
Deepak,0,5,2001
Deepak,0,8,2002
Deepak,0,4,2003
Deepak,0,3,2005
Deepak,0,7,2008
Deepak,0,3,2009
Deepali,3,0,1997
Deepali,9,0,1998
Deepali,3,0,1999
Deepali,3,0,2001
Deepesh,0,3,1999
Deepika,6,0,1997
Deepika,4,0,1999
Deepika,3,0,2000
Deepika,3,0,2003
Deepika,3,0,2006
Deepika,4,0,2007
Deepika,3,0,2008
Deepika,6,0,2009
Deepika,8,0,2010
Deepika,6,0,2011
Deepti,4,0,2007
Deeqa,4,0,2003
Deeqa,3,0,2004
Deeqa,4,0,2005
Deeqa,3,0,2007
Deeqa,4,0,2010
Deesha,4,0,1998
Deesha,3,0,2002
Deesha,3,0,2008
Deesha,3,0,2011
Deetya,3,0,2009
Deetya,3,0,2010
Deetya,3,0,2011
Deeva,3,0,1996
Deeva,3,0,1997
Deeva,3,0,2010
Deeva,4,0,2011
Deewa,3,0,2005
Deeya,9,0,2002
Deeya,8,0,2003
Deeya,9,0,2004
Deeya,10,0,2005
Deeya,14,0,2006
Deeya,4,0,2007
Deeya,6,0,2008
Deeya,10,0,2009
Deeya,15,0,2010
Deeya,4,0,2011
Deeyan,0,3,2008
Deeyan,0,3,2009
Deia,4,0,2001
Deia,3,0,2002
Deia,3,0,2004
Deia,5,0,2006
Deia,4,0,2008
Deia,3,0,2009
Deia,3,0,2010
Deia,5,0,2011
Deian,0,3,1996
Deian,0,3,1997
Deian,0,5,1998
Deian,0,4,1999
Deian,0,3,2001
Deian,0,4,2002
Deian,0,5,2003
Deian,0,8,2005
Deian,0,5,2006
Deian,0,6,2007
Deian,0,10,2008
Deian,0,7,2009
Deian,0,3,2010
Deighton,0,3,1997
Deighton,0,4,2004
Deighton,0,4,2007
Deighton,0,3,2009
Deighton,0,5,2011
Deima,1,0,2009
Deimantas,0,3,2006
Deimantas,0,6,2008
Deimantas,0,9,2009
Deimantas,0,5,2010
Deimantas,0,4,2011
Deimante,4,0,2006
Deimante,4,0,2007
Deimante,4,0,2008
Deimante,9,0,2009
Deimante,8,0,2010
Deimante,9,0,2011
Deina,3,0,2006
Deina,3,0,2009
Deina,3,0,2010
Deiniol,0,3,1997
Deiniol,0,4,1998
Deiniol,0,4,1999
Deiniol,0,4,2000
Deiniol,0,7,2001
Deiniol,0,4,2003
Deiniol,0,4,2005
Deiniol,0,6,2006
Deiniol,0,3,2011
Deirbhile,6,0,1997
Deirbhile,6,0,1998
Deirbhile,5,0,1999
Deirbhile,4,0,2000
Deirbhile,5,0,2002
Deirbhile,4,0,2003
Deirbhile,3,0,2004
Deirbhile,3,0,2005
Deirbhile,5,0,2007
Deirbhile,5,0,2009
Deirbhile,4,0,2010
Deividas,0,3,2000
Deividas,0,3,2001
Deividas,0,3,2002
Deividas,0,3,2003
Deividas,0,4,2004
Deividas,0,8,2005
Deividas,0,6,2006
Deividas,0,10,2007
Deividas,0,10,2008
Deividas,0,18,2009
Deividas,0,16,2010
Deividas,0,21,2011
Deivydas,0,3,2006
Deivydas,0,3,2011
Deja,3,0,1996
Deja,5,0,1998
Deja,12,0,1999
Deja,9,0,2000
Deja,14,0,2001
Deja,8,0,2002
Deja,8,0,2004
Deja,10,0,2005
Deja,4,0,2006
Deja,6,0,2007
Deja,7,0,2008
Deja,8,0,2009
Deja,6,0,2010
Dejah,4,0,2006
Dejan,0,3,1996
Dejan,0,6,1999
Dejan,0,5,2000
Dejan,0,4,2001
Dejan,0,4,2002
Dejan,0,5,2003
Dejan,0,4,2006
Dejan,0,3,2007
Dejan,0,3,2011
Dejana,3,0,2002
Dejanae,3,0,2007
Dejaun,0,4,1997
Dejaun,0,4,2000
Dejaun,0,4,2001
Dejaun,0,5,2002
Dejaun,0,3,2003
Dejaun,0,3,2004
Dejaun,0,5,2008
Dejaun,0,3,2009
Dejaun,0,4,2010
Dejay,0,3,2008
Dejay,0,3,2009
Dejean,0,5,2000
Dejean,0,6,2001
Dejean,0,3,2002
Dejean,0,3,2005
Dejuan,0,3,1996
Dejuan,0,4,1997
Dejuan,0,3,1999
Dejuan,0,4,2004
Dejuan,0,4,2008
Dejuan,0,5,2009
Deka,3,0,1998
Deklan,0,7,1996
Deklan,0,12,1997
Deklan,0,9,1998
Deklan,0,14,1999
Deklan,0,6,2000
Deklan,0,3,2001
Deklan,0,5,2003
Deklan,0,3,2006
Deklan,0,6,2010
Dekland,0,3,1998
Deklin,0,1,2010
Deklyn,0,1,2009
Dekota,6,0,2006
Dekota,4,0,2007
Dekota,3,0,2008
Dekota,3,0,2011
Del,0,4,1996
Del,0,6,1997
Del,0,6,1998
Del,0,3,1999
Del,0,3,2001
Del,0,5,2007
Delal,3,0,2007
Delal,3,0,2008
Delal,5,0,2009
Delan,0,5,2005
Delan,0,3,2006
Delan,0,4,2009
Delan,0,4,2010
Delan,0,4,2011
Delaney,6,0,1996
Delaney,6,0,1997
Delaney,5,0,1998
Delaney,4,3,1999
Delaney,4,0,2000
Delaney,11,3,2001
Delaney,0,3,2002
Delaney,9,3,2003
Delaney,6,5,2004
Delaney,8,5,2005
Delaney,5,0,2006
Delaney,5,0,2007
Delaney,0,3,2008
Delaney,3,3,2009
Delaney,6,4,2010
Delaney,5,0,2011
Delanie,3,0,1998
Delano,0,7,2003
Delano,0,9,2004
Delano,0,3,2005
Delano,0,5,2006
Delano,0,7,2007
Delano,0,5,2008
Delano,0,3,2009
Delano,0,1,2010
Delano,0,3,2011
Delara,4,0,2004
Delcie,3,0,2011
Delenn,4,0,1997
Delenn,5,0,1999
Delfina,3,0,1999
Delfina,4,0,2004
Delfina,3,0,2007
Delfina,1,0,2010
Delia,10,0,1996
Delia,4,0,1998
Delia,6,0,2000
Delia,5,0,2001
Delia,7,0,2002
Delia,6,0,2003
Delia,3,0,2004
Delia,3,0,2005
Delia,7,0,2006
Delia,7,0,2007
Delia,12,0,2008
Delia,10,0,2009
Delia,15,0,2010
Delia,17,0,2011
Delicia,4,0,1996
Delicia,4,0,1997
Delicia,4,0,2001
Delicia,8,0,2002
Delicia,4,0,2003
Delicia,4,0,2004
Delicia,3,0,2005
Delicia,4,0,2006
Delicia,3,0,2007
Delicia,5,0,2008
Delicia,6,0,2009
Delicia,5,0,2010
Delight,0,3,2009
Delight,3,0,2011
Delila,4,0,2008
Delila,3,0,2009
Delila,3,0,2010
Delila,5,0,2011
Delilah,4,0,1996
Delilah,15,0,1997
Delilah,10,0,1998
Delilah,11,0,1999
Delilah,13,0,2000
Delilah,18,0,2001
Delilah,11,0,2002
Delilah,15,0,2003
Delilah,13,0,2004
Delilah,16,0,2005
Delilah,37,0,2006
Delilah,76,0,2007
Delilah,105,0,2008
Delilah,97,0,2009
Delilah,94,0,2010
Delilah,146,0,2011
Delina,5,0,2002
Delina,9,0,2003
Delina,11,0,2004
Delina,5,0,2005
Delina,6,0,2006
Delina,4,0,2007
Delina,10,0,2008
Delina,8,0,2009
Delina,12,0,2010
Delina,13,0,2011
Delisha,5,0,2005
Delisha,5,0,2006
Delisha,5,0,2007
Delisha,8,0,2008
Delisha,7,0,2009
Delisha,3,0,2010
Delisha,6,0,2011
Della,12,0,1996
Della,11,0,1997
Della,12,0,1998
Della,12,0,1999
Della,7,0,2000
Della,10,0,2001
Della,12,0,2002
Della,9,0,2003
Della,12,0,2004
Della,14,0,2005
Della,15,0,2006
Della,9,0,2007
Della,8,0,2008
Della,6,0,2009
Della,4,0,2010
Della,10,0,2011
Dellan,0,3,2007
Delma,1,0,2010
Delon,0,3,2011
Delores,3,0,1999
Delores,4,0,2005
Delphi,4,0,1996
Delphi,6,0,1997
Delphi,5,0,1999
Delphi,6,0,2000
Delphi,5,0,2001
Delphi,5,0,2002
Delphi,9,0,2003
Delphi,9,0,2005
Delphi,12,0,2006
Delphi,9,0,2007
Delphi,6,0,2008
Delphi,11,0,2009
Delphi,9,0,2010
Delphi,10,0,2011
Delphie,3,0,2003
Delphina,1,0,2009
Delphina,3,0,2011
Delphine,6,0,1996
Delphine,5,0,1997
Delphine,5,0,1998
Delphine,6,0,1999
Delphine,4,0,2000
Delphine,4,0,2001
Delphine,9,0,2002
Delphine,11,0,2003
Delphine,11,0,2004
Delphine,10,0,2005
Delphine,8,0,2006
Delphine,11,0,2007
Delphine,7,0,2008
Delphine,10,0,2009
Delphine,12,0,2010
Delphine,16,0,2011
Delroy,0,3,1998
Delroy,0,3,1999
Delroy,0,6,2004
Delroy,0,3,2008
Delta,13,0,2003
Delta,10,0,2004
Delta,6,0,2005
Delta,10,0,2006
Delta,5,0,2007
Delta,6,0,2008
Delta,8,0,2009
Delta,5,0,2010
Delta,5,0,2011
Delton,0,3,1996
Delvin,0,4,2002
Delvin,0,3,2003
Delvin,0,5,2004
Delvin,0,4,2005
Delvin,0,3,2007
Delvin,0,4,2010
Delwyn,0,3,2006
Delwyn,0,3,2010
Delysia,1,0,2009
Delyth,8,0,1996
Delyth,12,0,1997
Delyth,8,0,1998
Delyth,3,0,1999
Delyth,5,0,2000
Delyth,9,0,2001
Delyth,3,0,2002
Delyth,7,0,2003
Delyth,9,0,2004
Delyth,6,0,2005
Delyth,5,0,2006
Delyth,7,0,2007
Delyth,5,0,2009
Delyth,8,0,2010
Dema,4,0,2010
Demani,0,4,2006
Demar,0,3,2004
Demar,0,5,2005
Demar,0,3,2007
Demar,0,3,2010
Demar,0,3,2011
Demarco,0,3,2003
Demarco,0,5,2008
Demarco,0,9,2009
Demarco,0,6,2010
Demarco,0,4,2011
Demari,0,3,2004
Demari,0,3,2005
Demari,0,6,2006
Demari,0,3,2007
Demari,0,6,2009
Demari,0,3,2010
Demari,0,4,2011
Demario,0,3,2003
Demario,0,5,2004
Demario,0,4,2005
Demario,0,5,2007
Demario,0,4,2008
Demario,0,4,2009
Demario,0,6,2010
Demario,0,3,2011
Demarni,0,4,2003
Demba,0,3,2008
Demba,0,4,2009
Demba,0,3,2011
Demelza,7,0,1996
Demelza,5,0,1997
Demelza,4,0,1998
Demelza,7,0,1999
Demelza,5,0,2000
Demelza,3,0,2001
Demelza,11,0,2002
Demelza,4,0,2003
Demelza,6,0,2004
Demelza,4,0,2005
Demelza,11,0,2006
Demelza,3,0,2007
Demelza,4,0,2008
Demelza,5,0,2010
Demelza,3,0,2011
Demetra,7,0,1996
Demetra,3,0,2008
Demetra,4,0,2010
Demetria,4,0,1996
Demetria,3,0,2003
Demi-ann,3,0,2004
Demi-ann,3,0,2008
Demi-ann,4,0,2010
Demi-elaine,1,0,2009
Demi-elise,3,0,2009
Demi-jade,3,0,2010
Demi-jay,4,0,1997
Demi-lea,12,0,1996
Demi-lea,14,0,1997
Demi-lea,8,0,1998
Demi-lea,17,0,1999
Demi-lea,13,0,2000
Demi-lea,8,0,2001
Demi-lea,7,0,2002
Demi-lea,8,0,2003
Demi-lea,12,0,2004
Demi-lea,22,0,2005
Demi-lea,10,0,2006
Demi-lea,11,0,2007
Demi-lea,17,0,2008
Demi-lea,20,0,2009
Demi-lea,16,0,2010
Demi-lea,7,0,2011
Demi-lee,21,0,1996
Demi-lee,34,0,1997
Demi-lee,22,0,1998
Demi-lee,24,0,1999
Demi-lee,23,0,2000
Demi-lee,16,0,2001
Demi-lee,25,0,2002
Demi-lee,18,0,2003
Demi-lee,33,0,2004
Demi-lee,49,0,2005
Demi-lee,34,0,2006
Demi-lee,35,0,2007
Demi-lee,39,0,2008
Demi-lee,35,0,2009
Demi-lee,18,0,2010
Demi-lee,9,0,2011
Demi-lei,3,0,2004
Demi-lei,3,0,2007
Demi-lei,1,0,2010
Demi-leigh,39,0,1996
Demi-leigh,69,0,1997
Demi-leigh,37,0,1998
Demi-leigh,45,0,1999
Demi-leigh,51,0,2000
Demi-leigh,54,0,2001
Demi-leigh,69,0,2002
Demi-leigh,53,0,2003
Demi-leigh,85,0,2004
Demi-leigh,126,0,2005
Demi-leigh,112,0,2006
Demi-leigh,111,0,2007
Demi-leigh,110,0,2008
Demi-leigh,118,0,2009
Demi-leigh,112,0,2010
Demi-leigh,75,0,2011
Demi-lou,3,0,2008
Demi-lou,5,0,2009
Demi-louise,11,0,1996
Demi-louise,12,0,1997
Demi-louise,8,0,1998
Demi-louise,12,0,1999
Demi-louise,10,0,2000
Demi-louise,6,0,2001
Demi-louise,6,0,2002
Demi-louise,4,0,2003
Demi-louise,4,0,2004
Demi-louise,8,0,2005
Demi-louise,9,0,2006
Demi-louise,13,0,2007
Demi-louise,11,0,2008
Demi-louise,18,0,2009
Demi-louise,17,0,2010
Demi-louise,11,0,2011
Demi-mae,5,0,2003
Demi-mae,3,0,2005
Demi-mae,4,0,2007
Demi-mae,3,0,2008
Demi-mae,6,0,2010
Demi-mae,9,0,2011
Demi-mai,3,0,2008
Demi-mai,3,0,2009
Demi-mai,6,0,2010
Demi-mai,4,0,2011
Demi-marie,6,0,1996
Demi-marie,3,0,1997
Demi-marie,3,0,1998
Demi-marie,3,0,1999
Demi-marie,3,0,2003
Demi-marie,5,0,2004
Demi-marie,3,0,2005
Demi-marie,3,0,2007
Demi-marie,5,0,2008
Demi-marie,5,0,2009
Demi-marie,3,0,2010
Demi-may,5,0,2002
Demi-may,6,0,2007
Demi-may,6,0,2008
Demi-may,4,0,2009
Demi-may,6,0,2010
Demi-may,7,0,2011
Demi-nicole,3,0,2008
Demi-rae,6,0,2008
Demi-rae,3,0,2009
Demi-rae,4,0,2010
Demi-rae,5,0,2011
Demi-star,1,0,2009
Demian,0,3,2006
Demie-leigh,3,0,2000
Demie-leigh,3,0,2008
Demilade,4,0,2008
Demilade,0,4,2011
Demilea,3,0,1996
Demilea,5,0,1997
Demilea,5,0,2000
Demilea,5,0,2001
Demilea,3,0,2003
Demilea,3,0,2009
Demilee,9,0,1996
Demilee,3,0,1997
Demilee,10,0,1998
Demilee,5,0,1999
Demilee,9,0,2000
Demilee,8,0,2001
Demilee,6,0,2002
Demilee,8,0,2003
Demilee,6,0,2004
Demilee,7,0,2005
Demilee,7,0,2006
Demilee,4,0,2007
Demilee,5,0,2009
Demilee,2,0,2010
Demileigh,7,0,1996
Demileigh,11,0,1997
Demileigh,10,0,1998
Demileigh,8,0,1999
Demileigh,9,0,2000
Demileigh,17,0,2002
Demileigh,10,0,2003
Demileigh,14,0,2004
Demileigh,16,0,2005
Demileigh,16,0,2006
Demileigh,9,0,2007
Demileigh,15,0,2008
Demileigh,5,0,2009
Demileigh,8,0,2010
Demileigh,7,0,2011
Demilouise,4,0,2005
Demisha,3,0,1996
Demitra,3,0,1996
Demitra,4,0,1998
Demitra,3,0,2002
Demitra,3,0,2004
Demitria,3,0,1998
Demmi-lee,1,0,2009
Demnan,0,1,2010
Dempsey,6,7,1996
Dempsey,8,6,1997
Dempsey,0,7,1998
Dempsey,4,4,1999
Dempsey,5,4,2000
Dempsey,0,5,2001
Dempsey,7,6,2002
Dempsey,3,7,2003
Dempsey,0,4,2004
Dempsey,4,8,2005
Dempsey,5,0,2006
Dempsey,3,7,2007
Dempsey,5,7,2008
Dempsey,6,8,2009
Dempsey,0,14,2010
Dempsey,0,11,2011
Dempsie,3,0,2005
Dena,9,0,1996
Dena,8,0,1997
Dena,6,0,1998
Dena,7,0,1999
Dena,10,0,2000
Dena,12,0,2001
Dena,7,0,2003
Dena,8,0,2004
Dena,3,0,2005
Dena,7,0,2008
Dena,5,0,2009
Dena,5,0,2010
Dena,7,0,2011
Denae,3,0,2001
Denae,4,0,2003
Denae,5,0,2009
Denan,0,3,2004
Denanne,1,0,2010
Denas,0,3,2005
Denas,0,3,2007
Denas,0,7,2009
Denas,0,7,2010
Denas,0,14,2011
Denaya,4,0,2010
Denham,0,4,1996
Denham,0,4,1998
Denham,0,4,2004
Denholm,0,4,1996
Denholm,0,8,1997
Denholm,0,3,2000
Denholm,0,8,2002
Denholm,0,5,2003
Denholm,0,3,2004
Denholm,0,4,2006
Denholm,0,4,2007
Denholm,0,3,2008
Denholm,0,1,2009
Denholm,0,2,2010
Denia,3,0,2007
Denica,3,0,1996
Deniel,0,4,2008
Deniel,0,3,2010
Deniel,0,5,2011
Denika,3,0,1996
Denika,3,0,1998
Denika,5,0,1999
Denika,4,0,2000
Denika,3,0,2001
Denika,3,0,2005
Denika,5,0,2008
Denil,0,3,2001
Denil,0,3,2007
Denilson,0,3,1998
Denilson,0,4,1999
Denilson,0,3,2001
Denilson,0,3,2002
Denilson,0,3,2007
Denisa,7,0,1999
Denisa,10,0,2000
Denisa,4,0,2001
Denisa,8,0,2002
Denisa,8,0,2003
Denisa,10,0,2004
Denisa,9,0,2005
Denisa,12,0,2006
Denisa,13,0,2007
Denisa,23,0,2008
Denisa,24,0,2009
Denisa,27,0,2010
Denisa,24,0,2011
Denisha,3,0,1996
Denisha,3,0,1997
Denisha,4,0,2000
Denisha,4,0,2001
Denisha,3,0,2002
Denisha,4,0,2003
Denisha,4,0,2005
Denisha,5,0,2006
Denisha,3,0,2008
Denisha,5,0,2009
Denisha,4,0,2010
Denisha,4,0,2011
Denislav,0,5,2009
Denley,0,3,2004
Denley,0,6,2005
Denley,0,3,2006
Denley,0,5,2007
Denley,0,5,2010
Denley,0,8,2011
Denna,4,0,2006
Denna,3,0,2009
Dennan,0,3,2004
Denva,3,0,1998
Denva,3,0,2002
Denva,3,0,2007
Denzel,0,18,1996
Denzel,0,14,1997
Denzel,0,18,1998
Denzel,0,14,1999
Denzel,0,20,2000
Denzel,0,15,2001
Denzel,0,32,2002
Denzel,0,34,2003
Denzel,0,40,2004
Denzel,0,33,2005
Denzel,0,38,2006
Denzel,0,40,2007
Denzel,0,45,2008
Denzel,0,50,2009
Denzel,0,41,2010
Denzel,0,41,2011
Denzell,0,3,2004
Denzell,0,4,2007
Denzell,0,3,2010
Denzell,0,5,2011
Denzil,0,6,1996
Denzil,0,8,1997
Denzil,0,11,1998
Denzil,0,9,2000
Denzil,0,9,2001
Denzil,0,7,2002
Denzil,0,4,2003
Denzil,0,11,2004
Denzil,0,5,2005
Denzil,0,7,2006
Denzil,0,9,2007
Denzil,0,3,2008
Denzil,0,9,2009
Denzil,0,3,2010
Denzyl,0,3,2006
Deqa,4,0,1996
Deqa,5,0,1997
Deqa,4,0,2001
Deqa,5,0,2002
Deqa,5,0,2003
Deqa,4,0,2007
Deqa,3,0,2009
Dequan,0,3,2004
Dequan,0,3,2005
Deray,0,3,2004
Derekshan,0,1,2009
Derian,0,3,1996
Derrak,0,1,2010
Derran,0,3,1997
Derran,0,4,2004
Derran,0,3,2005
Derrell,0,4,1997
Derrell,0,3,2005
Derryl,0,1,2009
Dervla,5,0,1996
Dervla,22,0,1997
Dervla,10,0,1998
Dervla,13,0,1999
Dervla,11,0,2000
Dervla,10,0,2001
Dervla,4,0,2002
Dervla,11,0,2003
Dervla,9,0,2004
Dervla,7,0,2005
Dervla,4,0,2006
Dervla,3,0,2007
Dervla,4,0,2008
Dervla,5,0,2009
Dervla,3,0,2010
Derya,5,0,1996
Derya,3,0,1997
Derya,6,0,1998
Derya,4,0,1999
Derya,5,0,2000
Derya,3,0,2001
Derya,5,0,2002
Derya,4,0,2003
Derya,3,0,2004
Derya,7,0,2005
Derya,4,0,2007
Derya,4,0,2008
Derya,4,0,2009
Deschanel,0,3,1998
Desean,0,3,2002
Desean,0,3,2008
Deserae,3,0,2008
Desha,1,0,2010
Deshaan,0,3,2001
Deshan,0,3,2006
Deshan,0,4,2008
Deshane,0,3,2010
Desharn,0,3,2004
